22/02/2008 10:42:29
108,7000000000	0,0007328525	0,0003464429	1200,0000000000
107,9000000000	0,0007373922	0,0003469928	1200,0000000000
106,6000000000	0,0007396620	0,0003498080	1188,0000000000
105,5000000000	0,0007354602	0,0003532434	1176,0000000000
104,3000000000	0,0007319657	0,0003376800	1164,0000000000
103,1000000000	0,0007418579	0,0003281767	1152,0000000000
101,9000000000	0,0007421641	0,0003382178	1140,0000000000
100,7000000000	0,0007390074	0,0003486522	1128,0000000000
99,5000000000	0,0007460070	0,0003429574	1116,0000000000
98,2000000000	0,0007414779	0,0003441173	1104,0000000000
97,0000000000	0,0007335176	0,0003450283	1092,0000000000
95,9000000000	0,0007447084	0,0003401221	1080,0000000000
94,7000000000	0,0007479601	0,0003375556	1068,0000000000
93,5000000000	0,0007405911	0,0003428250	1056,0000000000
92,3100000000	0,0007300864	0,0003450604	1044,0000000000
91,0000000000	0,0007229813	0,0003505184	1032,0000000000
89,9000000000	0,0007260324	0,0003485379	1020,0000000000
88,7000000000	0,0007355024	0,0003436537	1008,0000000000
87,5000000000	0,0007446979	0,0003517364	996,0000000000
86,3000000000	0,0007395987	0,0003464630	984,0000000000
85,1000000000	0,0007382790	0,0003363677	972,0000000000
83,9000000000	0,0007473689	0,0003398251	960,0000000000
82,6000000000	0,0007531016	0,0003441273	948,0000000000
81,4000000000	0,0007531016	0,0003483131	936,0000000000
80,2000000000	0,0007479073	0,0003529765	924,0000000000
79,0000000000	0,0007290729	0,0003528521	912,0000000000
77,8000000000	0,0007288196	0,0003463607	900,0000000000
76,7000000000	0,0007452891	0,0003450142	888,0000000000
75,4000000000	0,0007471789	0,0003441113	876,0000000000
74,2000000000	0,0007343622	0,0003488990	864,0000000000
73,0000000000	0,0007314483	0,0003494489	852,0000000000
71,8000000000	0,0007461970	0,0003480763	840,0000000000
70,5000000000	0,0007622337	0,0003433808	828,0000000000
69,3000000000	0,0007582747	0,0003477292	816,0000000000
68,1000000000	0,0007523203	0,0003550212	804,0000000000
66,8000000000	0,0007418368	0,0003505104	792,0000000000
65,7000000000	0,0007374661	0,0003427628	780,0000000000
64,5000000000	0,0007546113	0,0003454075	768,0000000000
63,3000000000	0,0007552236	0,0003441454	756,0000000000
62,0000000000	0,0007496915	0,0003386272	744,0000000000
60,8000000000	0,0007456586	0,0003448397	732,0000000000
59,6000000000	0,0007440328	0,0003522401	720,0000000000
58,4000000000	0,0007450779	0,0003537751	708,0000000000
57,1000000000	0,0007493537	0,0003435213	696,0000000000
55,9000000000	0,0007518452	0,0003432785	684,0000000000
54,7000000000	0,0007382473	0,0003483372	672,0000000000
53,4000000000	0,0007369276	0,0003380031	660,0000000000
52,2000000000	0,0007480762	0,0003314435	648,0000000000
50,9000000000	0,0007507895	0,0003374934	636,0000000000
49,8000000000	0,0007542629	0,0003400800	624,0000000000
48,5000000000	0,0007522148	0,0003418117	612,0000000000
47,3000000000	0,0007482768	0,0003411695	600,0000000000
46,0000000000	0,0007479073	0,0003382620	588,0000000000
44,8000000000	0,0007471894	0,0003375235	576,0000000000
43,5000000000	0,0007552236	0,0003369175	564,0000000000
42,3000000000	0,0007591510	0,0003459313	552,0000000000
41,1000000000	0,0007509584	0,0003478516	540,0000000000
39,8000000000	0,0007465349	0,0003421367	528,0000000000
38,6000000000	0,0007442017	0,0003441674	516,0000000000
37,3000000000	0,0007465982	0,0003442678	504,0000000000
36,1000000000	0,0007427025	0,0003432745	492,0000000000
34,9000000000	0,0007462181	0,0003345698	480,0000000000
33,6000000000	0,0007442334	0,0003340842	468,0000000000
32,4000000000	0,0007545796	0,0003438604	456,0000000000
31,2000000000	0,0007633950	0,0003463587	444,0000000000
29,9000000000	0,0007593516	0,0003386231	432,0000000000
28,6000000000	0,0007615686	0,0003354467	420,0000000000
27,4000000000	0,0007686421	0,0003470369	408,0000000000
26,1000000000	0,0007673963	0,0003388579	396,0000000000
24,9000000000	0,0007675335	0,0003375135	384,0000000000
23,6000000000	0,0007662983	0,0003489312	372,0000000000
22,5000000000	0,0007641868	0,0003378145	360,0000000000
21,2000000000	0,0007685893	0,0003313632	348,0000000000
19,9000000000	0,0007591510	0,0003309137	336,0000000000
18,7000000000	0,0007535978	0,0003266597	324,0000000000
17,5000000000	0,0007590243	0,0003304903	312,0000000000
16,2000000000	0,0007595416	0,0003275928	300,0000000000
15,0000000000	0,0007687160	0,0003319150	288,0000000000
13,8000000000	0,0007742058	0,0003402465	276,0000000000
12,5000000000	0,0007659710	0,0003404953	264,0000000000
11,3000000000	0,0007658655	0,0003413040	252,0000000000
10,0000000000	0,0007705530	0,0003352079	240,0000000000
8,8000000000	0,0007658338	0,0003244785	228,0000000000
7,5000000000	0,0007686632	0,0003143551	216,0000000000
6,4000000000	0,0007821661	0,0003131391	204,0000000000
5,1000000000	0,0007719782	0,0003167650	192,0000000000
3,8000000000	0,0007698667	0,0003176078	180,0000000000
2,5000000000	0,0007727911	0,0003195964	168,0000000000
1,4000000000	0,0007772463	0,0003161430	156,0000000000
0,2000000000	0,0007765073	0,0003165503	144,0000000000
-1,1000000000	0,0007801602	0,0003110100	132,0000000000
-2,3000000000	0,0007892079	0,0003078055	120,0000000000
-3,4000000000	0,0007942226	0,0003124628	108,0000000000
-4,5000000000	0,0007998709	0,0003143109	96,0000000000
-5,7000000000	0,0007985723	0,0003116622	84,0000000000
-6,9000000000	0,0007959963	0,0003051226	72,0000000000
-8,1000000000	0,0008030592	0,0002978667	60,0000000000
-9,3000000000	0,0008109245	0,0002927458	48,0000000000
-10,5000000000	0,0008207217	0,0002874483	36,0000000000
-11,7000000000	0,0008330105	0,0002804251	24,0000000000
-12,9000000000	0,0008392394	0,0002719151	12,0000000000
-14,1000000000	0,0008469041	0,0002354548	0,0000000000
-15,3000000000	0,0008429028	0,0001547164	-12,0000000000
-16,6000000000	0,0008076833	0,0000362797	-24,0000000000
-17,8000000000	0,0007525315	-0,0000892244	-36,0000000000
-19,0000000000	0,0007113365	-0,0001835796	-48,0000000000
-20,2000000000	0,0006899366	-0,0002323084	-60,0000000000
-21,4000000000	0,0006756947	-0,0002679058	-72,0000000000
-22,6000000000	0,0006729076	-0,0002997569	-84,0000000000
-23,8000000000	0,0006651690	-0,0003154587	-96,0000000000
-24,9000000000	0,0006674599	-0,0003368232	-108,0000000000
-26,2000000000	0,0006738366	-0,0003503599	-120,0000000000
-27,4000000000	0,0006602915	-0,0003544072	-132,0000000000
-28,7000000000	0,0006526162	-0,0003646811	-144,0000000000
-29,9000000000	0,0006472848	-0,0003843319	-156,0000000000
-31,1000000000	0,0006388388	-0,0003865392	-168,0000000000
-32,4000000000	0,0006482666	-0,0003805735	-180,0000000000
-33,6000000000	0,0006573565	-0,0003878656	-192,0000000000
-34,7000000000	0,0006674599	-0,0003918487	-204,0000000000
-35,9000000000	0,0006725381	-0,0003933256	-216,0000000000
-37,1000000000	0,0006636698	-0,0003975275	-228,0000000000
-38,4000000000	0,0006574726	-0,0003930928	-240,0000000000
-39,6000000000	0,0006606821	-0,0003885378	-252,0000000000
-40,8000000000	0,0006643350	-0,0003908996	-264,0000000000
-42,1000000000	0,0006587501	-0,0003887345	-276,0000000000
-43,3000000000	0,0006658552	-0,0003928380	-288,0000000000
-44,4000000000	0,0006664992	-0,0004020564	-300,0000000000
-45,7000000000	0,0006564380	-0,0003965683	-312,0000000000
-47,0000000000	0,0006521939	-0,0003939577	-324,0000000000
-48,2000000000	0,0006531969	-0,0003935524	-336,0000000000
-49,4000000000	0,0006613155	-0,0003833487	-348,0000000000
-50,6000000000	0,0006552239	-0,0003830698	-360,0000000000
-52,0000000000	0,0006617695	-0,0004013561	-372,0000000000
-53,1000000000	0,0006709122	-0,0004117524	-384,0000000000
-54,4000000000	0,0006524895	-0,0004006217	-396,0000000000
-55,6000000000	0,0006431779	-0,0004017454	-408,0000000000
-56,9000000000	0,0006507476	-0,0004060596	-420,0000000000
-58,1000000000	0,0006618751	-0,0004048195	-432,0000000000
-59,4000000000	0,0006654329	-0,0004080301	-444,0000000000
-60,5000000000	0,0006665098	-0,0004124648	-456,0000000000
-61,8000000000	0,0006706694	-0,0004077432	-468,0000000000
-63,0000000000	0,0006616745	-0,0004092823	-480,0000000000
-64,3000000000	0,0006589612	-0,0004048316	-492,0000000000
-65,5000000000	0,0006627936	-0,0004017173	-504,0000000000
-66,7000000000	0,0006518667	-0,0004112487	-516,0000000000
-68,0000000000	0,0006552239	-0,0004071833	-528,0000000000
-69,3000000000	0,0006694342	-0,0003968633	-540,0000000000
-70,5000000000	0,0006742167	-0,0004006598	-552,0000000000
-71,7000000000	0,0006671115	-0,0003956593	-564,0000000000
-73,0000000000	0,0006732137	-0,0004020163	-576,0000000000
-74,2000000000	0,0006721052	-0,0004116641	-588,0000000000
-75,4000000000	0,0006634481	-0,0004086763	-600,0000000000
-76,7000000000	0,0006729076	-0,0004030256	-612,0000000000
-77,9000000000	0,0006687163	-0,0003980953	-624,0000000000
-79,1000000000	0,0006643033	-0,0003910662	-636,0000000000
-80,4000000000	0,0006628041	-0,0003893645	-648,0000000000
-81,6000000000	0,0006562691	-0,0003974813	-660,0000000000
-82,9000000000	0,0006605343	-0,0004064168	-672,0000000000
-84,1000000000	0,0006746495	-0,0004075907	-684,0000000000
-85,4000000000	0,0006832010	-0,0004106648	-696,0000000000
-86,6000000000	0,0006778168	-0,0004055178	-708,0000000000
-87,8000000000	0,0006768666	-0,0004072716	-720,0000000000
-89,1000000000	0,0006839189	-0,0004100869	-732,0000000000
-90,3000000000	0,0006875929	-0,0004134360	-744,0000000000
-91,6000000000	0,0006908974	-0,0004143951	-756,0000000000
-92,8000000000	0,0006767505	-0,0004048697	-768,0000000000
-94,1000000000	0,0006638388	-0,0003947022	-780,0000000000
-95,3000000000	0,0006694131	-0,0003974613	-792,0000000000
-96,5000000000	0,0006683256	-0,0004037600	-804,0000000000
-97,7000000000	0,0006502725	-0,0004027367	-816,0000000000
-99,0000000000	0,0006491851	-0,0004066335	-828,0000000000
-100,3000000000	0,0006642083	-0,0004047694	-840,0000000000
-101,5000000000	0,0006771411	-0,0004118026	-852,0000000000
-102,7000000000	0,0006759270	-0,0004154225	-864,0000000000
-104,0000000000	0,0006676500	-0,0004126454	-876,0000000000
-105,2000000000	0,0006670588	-0,0004016290	-888,0000000000
-106,4000000000	0,0006769194	-0,0004061258	-900,0000000000
-107,7000000000	0,0006745967	-0,0004207441	-912,0000000000
-108,9000000000	0,0006709228	-0,0004143149	-924,0000000000
-110,2000000000	0,0006713662	-0,0004112929	-936,0000000000
-111,4000000000	0,0006732137	-0,0004091779	-948,0000000000
-112,7000000000	0,0006768244	-0,0004069967	-960,0000000000
-113,9000000000	0,0006684735	-0,0004010631	-972,0000000000
-115,2000000000	0,0006625824	-0,0004080923	-984,0000000000
-116,4000000000	0,0006738366	-0,0004160145	-996,0000000000
-117,7000000000	0,0006779118	-0,0004052489	-1008,0000000000
-118,9000000000	0,0006802661	-0,0004124046	-1020,0000000000
-120,1000000000	0,0006831482	-0,0004187756	-1032,0000000000
-121,4000000000	0,0006829476	-0,0004096093	-1044,0000000000
-122,6000000000	0,0006797171	-0,0004151576	-1056,0000000000
-123,9000000000	0,0006697298	-0,0004157054	-1068,0000000000
-125,1000000000	0,0006672910	-0,0004142246	-1080,0000000000
-126,4000000000	0,0006715984	-0,0004203347	-1092,0000000000
-127,6000000000	0,0006837183	-0,0004172525	-1104,0000000000
-128,8000000000	0,0006779434	-0,0004067419	-1116,0000000000
-130,1000000000	0,0006708383	-0,0004012558	-1128,0000000000
-131,3000000000	0,0006762226	-0,0004013441	-1140,0000000000
-132,5000000000	0,0006765076	-0,0004075325	-1152,0000000000
-133,8000000000	0,0006708066	-0,0004169576	-1164,0000000000
-135,1000000000	0,0006700676	-0,0004148807	-1176,0000000000
-136,3000000000	0,0006722847	-0,0004093906	-1188,0000000000
-137,6000000000	0,0006760537	-0,0004165382	-1200,0000000000
-137,6000000000	0,0006804667	-0,0004150974	-1200,0000000000
-136,5000000000	0,0006796643	-0,0004048958	-1188,0000000000
-135,4000000000	0,0006744912	-0,0004001341	-1176,0000000000
-134,2000000000	0,0006777112	-0,0004019099	-1164,0000000000
-133,1000000000	0,0006672382	-0,0004163656	-1152,0000000000
-131,9000000000	0,0006612839	-0,0004185187	-1140,0000000000
-130,7000000000	0,0006749135	-0,0004067860	-1128,0000000000
-129,5000000000	0,0006858826	-0,0004174311	-1116,0000000000
-128,3000000000	0,0006806250	-0,0004127276	-1104,0000000000
-127,1000000000	0,0006704794	-0,0004050543	-1092,0000000000
-125,9000000000	0,0006651795	-0,0004029152	-1080,0000000000
-124,7000000000	0,0006659608	-0,0004034229	-1068,0000000000
-123,5000000000	0,0006736783	-0,0004095552	-1056,0000000000
-122,3000000000	0,0006733932	-0,0004092140	-1044,0000000000
-121,2000000000	0,0006746179	-0,0004047072	-1032,0000000000
-120,0000000000	0,0006810156	-0,0004028611	-1020,0000000000
-118,7000000000	0,0006680512	-0,0004076930	-1008,0000000000
-117,5000000000	0,0006683045	-0,0004058429	-996,0000000000
-116,4000000000	0,0006747657	-0,0004062362	-984,0000000000
-115,1000000000	0,0006746284	-0,0004075465	-972,0000000000
-113,9000000000	0,0006746918	-0,0004111524	-960,0000000000
-112,7000000000	0,0006725908	-0,0004168593	-948,0000000000
-111,6000000000	0,0006755997	-0,0004191428	-936,0000000000
