22/02/2008 13:34:58
108,7000000000	0,0006950675	0,0004322841	1200,0000000000
107,9000000000	0,0007005891	0,0004394337	1200,0000000000
106,7000000000	0,0007062901	0,0004272255	1188,0000000000
105,5000000000	0,0007076731	0,0004408685	1176,0000000000
104,3000000000	0,0007076731	0,0004547563	1164,0000000000
103,1000000000	0,0007061739	0,0004469887	1152,0000000000
101,9000000000	0,0007000718	0,0004333356	1140,0000000000
100,7000000000	0,0006931250	0,0004330446	1128,0000000000
99,5800000000	0,0006956799	0,0004480301	1116,0000000000
98,3000000000	0,0006846685	0,0004419801	1104,0000000000
97,1000000000	0,0006839612	0,0004326614	1092,0000000000
95,9000000000	0,0006879413	0,0004360305	1080,0000000000
94,8000000000	0,0006951731	0,0004326373	1068,0000000000
93,5000000000	0,0006979497	0,0004314434	1056,0000000000
92,3000000000	0,0006921115	0,0004297999	1044,0000000000
91,1000000000	0,0006852597	0,0004331189	1032,0000000000
89,9000000000	0,0006926816	0,0004369877	1020,0000000000
88,7000000000	0,0007012753	0,0004351014	1008,0000000000
87,5000000000	0,0006973796	0,0004387655	996,0000000000
86,3000000000	0,0006910557	0,0004388077	984,0000000000
85,1000000000	0,0006962077	0,0004303618	972,0000000000
83,9000000000	0,0006993961	0,0004302735	960,0000000000
82,6000000000	0,0006921115	0,0004308374	948,0000000000
81,4000000000	0,0006873606	0,0004368913	936,0000000000
80,3000000000	0,0006896516	0,0004450442	924,0000000000
79,1000000000	0,0007052132	0,0004425340	912,0000000000
77,8000000000	0,0007062373	0,0004336105	900,0000000000
76,7000000000	0,0007012014	0,0004302073	888,0000000000
75,4000000000	0,0007160451	0,0004315758	876,0000000000
74,3000000000	0,0007110937	0,0004359061	864,0000000000
73,0000000000	0,0006966089	0,0004431801	852,0000000000
71,9000000000	0,0006908551	0,0004465231	840,0000000000
70,6000000000	0,0006931883	0,0004366867	828,0000000000
69,3000000000	0,0006995017	0,0004343750	816,0000000000
68,2000000000	0,0007024683	0,0004303197	804,0000000000
66,9000000000	0,0006995122	0,0004326514	792,0000000000
65,8000000000	0,0006977386	0,0004357576	780,0000000000
64,5000000000	0,0006980236	0,0004252690	768,0000000000
63,3000000000	0,0007017821	0,0004268903	756,0000000000
62,1000000000	0,0006945502	0,0004324045	744,0000000000
60,8000000000	0,0006923543	0,0004239125	732,0000000000
59,6000000000	0,0006945186	0,0004183100	720,0000000000
58,5000000000	0,0006956482	0,0004286180	708,0000000000
57,2000000000	0,0006892082	0,0004284856	696,0000000000
56,0000000000	0,0006869172	0,0004267178	684,0000000000
54,7000000000	0,0006967990	0,0004340138	672,0000000000
53,4000000000	0,0006969679	0,0004295431	660,0000000000
52,3000000000	0,0006936423	0,0004257446	648,0000000000
51,0000000000	0,0006965139	0,0004266937	636,0000000000
49,8000000000	0,0007030489	0,0004278415	624,0000000000
48,6000000000	0,0006988049	0,0004237821	612,0000000000
47,3000000000	0,0006925338	0,0004301451	600,0000000000
46,1000000000	0,0007032390	0,0004296053	588,0000000000
44,9000000000	0,0007073669	0,0004266174	576,0000000000
43,6000000000	0,0007075253	0,0004308474	564,0000000000
42,3000000000	0,0007059733	0,0004359663	552,0000000000
41,1000000000	0,0007077470	0,0004293123	540,0000000000
39,9000000000	0,0007093939	0,0004253894	528,0000000000
38,7000000000	0,0007107664	0,0004242416	516,0000000000
37,4000000000	0,0007114104	0,0004184204	504,0000000000
36,2000000000	0,0007052977	0,0004190164	492,0000000000
34,9000000000	0,0006996600	0,0004216771	480,0000000000
33,7000000000	0,0007033340	0,0004183562	468,0000000000
32,5000000000	0,0007041469	0,0004130146	456,0000000000
31,2000000000	0,0007076097	0,0004132774	444,0000000000
30,0000000000	0,0006997973	0,0004241011	432,0000000000
28,7000000000	0,0006906440	0,0004319711	420,0000000000
